Date, Close/Last, Volume, Open, High, Low
04/29/2020, $41.44, 379762, $39.41, $42, $39.19
04/28/2020, $38.26, 330376, $38.8, $39.59, $37.45
04/27/2020, $38.02, 616995, $37.5, $40.79, $37.3
04/24/2020, $36.5, 332056, $36.03, $36.68, $34.5
04/23/2020, $35.83, 288639, $36.86, $37.41, $35.2445
04/22/2020, $37.09, 298980, $34.55, $37.28, $34.55
04/21/2020, $33.33, 343695, $35.5, $35.8, $32.7708
04/20/2020, $36.03, 211478, $35.5, $37.91, $35.5
04/17/2020, $36.07, 318915, $36.5, $38.02, $35.58
04/16/2020, $35.73, 327464, $33.57, $35.79, $33.57
04/15/2020, $33.48, 272536, $34.84, $34.98, $32.15
04/14/2020, $34.59, 476540, $34, $36.59, $34
04/13/2020, $33.28, 306304, $33.21, $33.29, $31.61
04/09/2020, $33.08, 376230, $35.17, $35.935, $32.4935
04/08/2020, $34.88, 539931, $34, $35.216, $33.47
04/07/2020, $33.25, 589678, $33, $34.74, $31.7845
04/06/2020, $32.55, 709830, $27.88, $32.72, $27.31
04/03/2020, $27.2, 240553, $27.5, $27.81, $25.655
04/02/2020, $27.52, 258754, $27.18, $28.62, $26.8
04/01/2020, $27.34, 361432, $28.35, $29.12, $26.88
03/31/2020, $29.61, 522614, $30, $30.6, $28.891
03/30/2020, $29.99, 379011, $28.43, $30.3, $27.9081
03/27/2020, $28.38, 337094, $28.1, $29.25, $27.4396
03/26/2020, $29.9, 600889, $28.05, $30.01, $28.05
03/25/2020, $27.7, 573270, $28.36, $29.9, $27.1004
03/24/2020, $28.24, 1029847, $28.33, $31.46, $27.11
03/23/2020, $26.22, 975299, $22.42, $26.97, $21.53
03/20/2020, $22.07, 900775, $21.84, $24.06, $21.67
03/19/2020, $20.5, 1269387, $21.95, $21.95, $18.57
03/18/2020, $17.25, 838440, $22.14, $22.8516, $15.95
03/17/2020, $24.02, 574809, $21.44, $24.92, $20.46
03/16/2020, $21.01, 520697, $19.15, $21.89, $18.97
03/13/2020, $22.87, 582177, $25.42, $26.39, $21.53
03/12/2020, $23.43, 597597, $25, $25.46, $22.28
03/11/2020, $25.6, 642597, $27.22, $27.22, $24.8
03/10/2020, $26.79, 944701, $28, $29.3, $26.11
03/09/2020, $27.01, 565619, $28.26, $29.305, $27
03/06/2020, $32.03, 527351, $34.5, $34.6, $30.94
03/05/2020, $35.29, 269223, $34.89, $36.22, $34.59
03/04/2020, $35.7, 258870, $36.12, $36.84, $35
03/03/2020, $35.56, 523997, $36.99, $37.28, $34.67
03/02/2020, $36.67, 319655, $35.56, $36.68, $33.7
02/28/2020, $34.95, 570675, $33.27, $35.36, $32.13
02/27/2020, $35.11, 638700, $35, $36.3, $33.91
02/26/2020, $37.36, 289056, $36.96, $38.24, $36.51
02/25/2020, $37.5, 527577, $38.95, $39.6424, $36.07
02/24/2020, $38.26, 661291, $36.4, $39.69, $34.88
02/21/2020, $38.72, 626936, $42.93, $43.575, $38.55
02/20/2020, $42.65, 705863, $40.43, $43.1, $40.23
02/19/2020, $39.92, 1385516, $42.39, $46.39, $39.68
02/18/2020, $41.83, 1258293, $40.01, $42.76, $39.87
02/14/2020, $39.1, 275598, $38.86, $39.48, $38.06
02/13/2020, $38.7, 472217, $40.72, $40.72, $38.3
02/12/2020, $40.76, 560180, $39.72, $41, $38.53
02/11/2020, $39.31, 1474366, $42.76, $43.288, $37.31
02/10/2020, $41.59, 1098438, $36.06, $42, $35.86
02/07/2020, $36.03, 556085, $37.4, $37.7278, $35.47
02/06/2020, $37, 522107, $35.96, $38.39, $35.35
02/05/2020, $35.35, 546251, $40.02, $40.2, $34.775
02/04/2020, $38.35, 597184, $37.3, $39.08, $36.6
02/03/2020, $35.53, 669942, $34.89, $38.99, $34.5
01/31/2020, $34.74, 474782, $36, $36, $33.2516
01/30/2020, $36.04, 606707, $36.46, $36.84, $35.1
01/29/2020, $37.04, 448234, $37.8, $39.24, $35.72
01/28/2020, $38.07, 938316, $39.78, $42.95, $36.53
01/27/2020, $37.57, 1367889, $33.01, $38.8, $32.5
01/24/2020, $35.71, 1787981, $41.84, $41.87, $35
01/23/2020, $40.26, 1771703, $46.67, $46.97, $39.77
01/22/2020, $48.51, 2774046, $46, $51.2022, $43.581
01/21/2020, $42.67, 1340969, $35.99, $42.69, $35
01/17/2020, $36.09, 870191, $36, $36.37, $32.35
01/16/2020, $36.31, 1204108, $35.55, $37.62, $35.4538
01/15/2020, $35.15, 2232858, $31.59, $36.7, $30.72
01/14/2020, $31.59, 1253911, $27, $31.83, $27
01/13/2020, $26.28, 639043, $24.15, $26.43, $24.15
01/10/2020, $23.63, 196331, $23.5, $24.42, $23.33
01/09/2020, $23.48, 519883, $24.86, $25, $22.37
01/08/2020, $24.78, 889699, $24.45, $26.29, $24.44
01/07/2020, $24.5, 933731, $21.44, $24.71, $21.24
01/06/2020, $21, 618760, $18.91, $21.79, $18.9
01/03/2020, $19.1, 115340, $18.58, $19.25, $18.45
01/02/2020, $18.93, 160416, $18.73, $19.29, $18.51
12/31/2019, $18.45, 111394, $18.3, $18.778, $18.25
12/30/2019, $18.145, 189671, $18.44, $18.44, $18.03
12/27/2019, $18.4, 179737, $18.86, $19.3, $18.08
12/26/2019, $19.01, 170057, $19.36, $19.59, $18.75
12/24/2019, $19.33, 150052, $19.69, $19.79, $19.25
12/23/2019, $19.62, 265852, $18.55, $19.75, $18.31
12/20/2019, $18.47, 99501, $18.3, $18.62, $18.3
12/19/2019, $18.27, 157232, $18.41, $18.6333, $18.1001
12/18/2019, $18.43, 141889, $18.79, $18.92, $18.24
